			Incarcerated population by race/ethnicity in Census 2010- men plus women (18+)																																Incarcerated population by race/ethnicity in Census 2010- men																																Incarcerated population by race/ethnicity in Census 2010- women 																															
0400000US31	31	Nebraska	"8,045"	"5,373"	"2,020"	327	51	2	193	79	"1,437"	"4,215"		"1,826,341"	"1,572,838"	"82,885"	"18,427"	"32,293"	"1,279"	"79,109"	"39,510"	"167,405"	"1,499,753"		440	342	"2,437"	"1,775"	158	156	244	200	858	281	"7,184"	"4,782"	"1,842"	279	46	1	172	62	"1,312"	"3,712"		"906,296"	"777,280"	"42,138"	"9,044"	"15,456"	667	"42,079"	"19,632"	"88,149"	"739,101"		793	615	"4,371"	"3,085"	298	150	409	316	"1,488"	502	861	591	178	48	5	1	21	17	125	503		"920,045"	"795,558"	"40,747"	"9,383"	"16,837"	612	"37,030"	"19,878"	"79,256"	"760,652"		94	74	437	512	30	163	57	86	158	66
0400000US32	32	Nevada	"19,815"	"11,995"	"5,695"	425	412	44	915	329	"4,524"	"8,828"		"2,700,551"	"1,786,688"	"218,626"	"32,062"	"195,436"	"16,871"	"324,793"	"126,075"	"716,501"	"1,462,081"		734	671	"2,605"	"1,326"	211	261	282	261	631	604	"17,768"	"10,653"	"5,180"	374	361	40	878	282	"4,278"	"7,653"		"1,363,616"	"909,727"	"110,730"	"15,886"	"88,092"	"8,440"	"168,137"	"62,604"	"367,069"	"744,669"		"1,303"	"1,171"	"4,678"	"2,354"	410	474	522	450	"1,165"	"1,028"	"2,047"	"1,342"	515	51	51	4	37	47	246	"1,175"		"1,336,935"	"876,961"	"107,896"	"16,176"	"107,344"	"8,431"	"156,656"	"63,471"	"349,432"	"717,412"		153	153	477	315	48	47	24	74	70	164
0400000US33	33	New Hampshire	"4,829"	"4,268"	336	36	24	2	96	67	350	"4,059"		"1,316,470"	"1,236,050"	"15,035"	"3,150"	"28,407"	384	"12,062"	"21,382"	"36,704"	"1,215,050"		367	345	"2,235"	"1,143"	84	521	796	313	954	334	"4,360"	"3,848"	318	25	21	2	88	58	330	"3,646"		"649,394"	"608,880"	"8,480"	"1,633"	"13,470"	194	"6,232"	"10,505"	"18,387"	"598,510"		671	632	"3,750"	"1,531"	156	"1,031"	"1,412"	552	"1,795"	609	469	420	18	11	3	0	8	9	20	413		"667,076"	"627,170"	"6,555"	"1,517"	"14,937"	190	"5,830"	"10,877"	"18,317"	"616,540"		70	67	275	725	20	0	137	83	109	67
0400000US34	34	New Jersey	"44,451"	"16,561"	"23,984"	211	370	48	"2,526"	751	"9,469"	"11,382"		"8,791,894"	"6,029,248"	"1,204,826"	"29,026"	"725,726"	"3,043"	"559,722"	"240,303"	"1,555,144"	"5,214,878"		506	275	"1,991"	727	51	"1,577"	451	313	609	218	"41,074"	"14,817"	"22,602"	200	332	41	"2,401"	681	"8,980"	"9,902"		"4,279,600"	"2,939,138"	"565,706"	"15,020"	"352,693"	"1,554"	"286,295"	"119,194"	"783,418"	"2,533,382"		960	504	"3,995"	"1,332"	94	"2,638"	839	571	"1,146"	391	"3,377"	"1,744"	"1,382"	11	38	7	125	70	489	"1,480"		"4,512,294"	"3,090,110"	"639,120"	"14,006"	"373,033"	"1,489"	"273,427"	"121,109"	"771,726"	"2,681,496"		75	56	216	79	10	470	46	58	63	55
0400000US35	35	New Mexico	"17,791"	"12,610"	"1,104"	"2,009"	57	7	"1,732"	272	"9,277"	"5,465"		"2,059,179"	"1,407,876"	"42,550"	"193,222"	"28,208"	"1,810"	"308,503"	"77,010"	"953,403"	"833,810"		864	896	"2,595"	"1,040"	202	387	561	353	973	655	"15,826"	"11,275"	986	"1,703"	54	6	"1,549"	253	"8,435"	"4,735"		"1,017,421"	"692,880"	"23,468"	"93,534"	"12,731"	962	"155,606"	"38,240"	"472,857"	"411,041"		"1,556"	"1,627"	"4,201"	"1,821"	424	624	995	662	"1,784"	"1,152"	"1,965"	"1,335"	118	306	3	1	183	19	842	730		"1,041,758"	"714,996"	"19,082"	"99,688"	"15,477"	848	"152,897"	"38,770"	"480,546"	"422,769"		189	187	618	307	19	118	120	49	175	173
0400000US36	36	New York	"94,253"	"33,652"	"50,202"	745	776	52	"8,350"	476	"20,552"	"24,602"		"19,378,102"	"12,740,974"	"3,073,800"	"106,906"	"1,420,244"	"8,766"	"1,441,563"	"585,849"	"3,416,922"	"11,304,247"		486	264	"1,633"	697	55	593	579	81	601	218	"88,639"	"30,906"	"47,754"	702	709	50	"8,081"	437	"19,714"	"22,288"		"9,377,147"	"6,213,029"	"1,420,964"	"53,330"	"682,709"	"4,418"	"720,632"	"282,065"	"1,684,188"	"5,507,546"		945	497	"3,361"	"1,316"	104	"1,132"	"1,121"	155	"1,171"	405	"5,614"	"2,746"	"2,448"	43	67	2	269	39	838	"2,314"		"10,000,955"	"6,527,945"	"1,652,836"	"53,576"	"737,535"	"4,348"	"720,931"	"303,784"	"1,732,734"	"5,796,701"		56	42	148	80	9	46	37	13	48	40
0400000US37	37	North Carolina	"60,931"	"24,381"	"33,593"	"1,075"	220	18	"1,288"	356	"3,875"	"22,019"		"9,535,483"	"6,528,950"	"2,048,628"	"122,110"	"208,962"	"6,604"	"414,030"	"206,199"	"800,120"	"6,223,995"		639	373	"1,640"	880	105	273	311	173	484	354	"56,361"	"21,809"	"31,747"	991	203	14	"1,256"	341	"3,756"	"19,525"		"4,645,492"	"3,196,032"	"958,903"	"59,752"	"99,858"	"3,435"	"226,730"	"100,782"	"427,735"	"3,036,452"		"1,213"	682	"3,311"	"1,659"	203	408	554	338	878	643	"4,570"	"2,572"	"1,846"	84	17	4	32	15	119	"2,494"		"4,889,991"	"3,332,918"	"1,089,725"	"62,358"	"109,104"	"3,169"	"187,300"	"105,417"	"372,385"	"3,187,543"		93	77	169	135	16	126	17	14	32	78
0400000US38	38	North Dakota	"2,488"	"1,534"	133	725	3	5	57	31	139	"1,464"		"672,591"	"605,449"	"7,960"	"36,591"	"6,909"	320	"3,509"	"11,853"	"13,467"	"598,007"		370	253	"1,671"	"1,981"	43	"1,563"	"1,624"	262	"1,032"	245	"2,193"	"1,387"	124	598	2	1	56	25	132	"1,319"		"339,864"	"305,639"	"4,807"	"17,950"	"3,403"	170	"2,003"	"5,892"	"7,186"	"301,725"		645	454	"2,580"	"3,331"	59	588	"2,796"	424	"1,837"	437	295	147	9	127	1	4	1	6	7	145		"332,727"	"299,810"	"3,153"	"18,641"	"3,506"	150	"1,506"	"5,961"	"6,281"	"296,282"		89	49	285	681	29	"2,667"	66	101	111	49
0400000US39	39	Ohio	"76,432"	"41,649"	"32,745"	178	261	13	"1,084"	502	"3,800"	"39,473"		"11,536,504"	"9,539,437"	"1,407,681"	"25,292"	"192,233"	"4,066"	"130,030"	"237,765"	"354,674"	"9,359,263"		663	437	"2,326"	704	136	320	834	211	"1,071"	422	"69,244"	"36,617"	"30,735"	168	227	13	"1,040"	444	"3,608"	"34,570"		"5,632,156"	"4,669,475"	"670,412"	"12,811"	"91,755"	"2,070"	"69,131"	"116,502"	"182,846"	"4,577,861"		"1,229"	784	"4,584"	"1,311"	247	628	"1,504"	381	"1,973"	755	"7,188"	"5,032"	"2,010"	10	34	0	44	58	192	"4,903"		"5,904,348"	"4,869,962"	"737,269"	"12,481"	"100,478"	"1,996"	"60,899"	"121,263"	"171,828"	"4,781,402"		122	103	273	80	34	0	72	48	112	103
0400000US40	40	Oklahoma	"40,482"	"24,028"	"10,497"	"3,402"	170	36	"1,499"	850	"6,219"	"19,739"		"3,751,351"	"2,706,845"	"277,644"	"321,687"	"65,076"	"4,369"	"154,409"	"221,321"	"332,007"	"2,575,381"		"1,079"	888	"3,781"	"1,058"	261	824	971	384	"1,873"	766	"36,220"	"21,386"	"9,643"	"2,884"	153	32	"1,429"	693	"5,980"	"17,215"		"1,856,977"	"1,334,431"	"138,226"	"158,693"	"30,707"	"2,232"	"84,611"	"108,077"	"176,934"	"1,265,233"		"1,950"	"1,603"	"6,976"	"1,817"	498	"1,434"	"1,689"	641	"3,380"	"1,361"	"4,262"	"2,642"	854	518	17	4	70	157	239	"2,524"		"1,894,374"	"1,372,414"	"139,418"	"162,994"	"34,369"	"2,137"	"69,798"	"113,244"	"155,073"	"1,310,148"		225	193	613	318	49	187	100	139	154	193
0400000US41	41	Oregon	"22,166"	"17,386"	"2,203"	698	342	60	"1,113"	364	"3,637"	"15,186"		"3,831,074"	"3,204,614"	"69,206"	"53,203"	"141,263"	"13,404"	"204,625"	"144,759"	"450,062"	"3,005,848"		579	543	"3,183"	"1,312"	242	448	544	251	808	505	"20,011"	"15,572"	"2,058"	610	307	57	"1,080"	327	"3,461"	"13,497"		"1,896,002"	"1,578,858"	"37,486"	"26,883"	"64,624"	"6,862"	"109,515"	"71,774"	"235,970"	"1,476,562"		"1,055"	986	"5,490"	"2,269"	475	831	986	456	"1,467"	914	"2,155"	"1,814"	145	88	35	3	33	37	176	"1,689"		"1,935,072"	"1,625,756"	"31,720"	"26,320"	"76,639"	"6,542"	"95,110"	"72,985"	"214,092"	"1,529,286"		111	112	457	334	46	46	35	51	82	110
0400000US42	42	Pennsylvania	"97,472"	"41,378"	"44,747"	276	531	23	"9,600"	917	"14,367"	"37,777"		"12,702,379"	"10,406,288"	"1,377,689"	"26,843"	"349,088"	"3,653"	"300,983"	"237,835"	"719,660"	"10,094,652"		767	398	"3,248"	"1,028"	152	630	"3,190"	386	"1,996"	374	"90,313"	"36,962"	"42,384"	258	505	21	"9,320"	863	"13,860"	"33,569"		"6,190,363"	"5,075,422"	"657,938"	"13,503"	"167,981"	"1,841"	"157,783"	"115,895"	"367,818"	"4,918,324"		"1,459"	728	"6,442"	"1,911"	301	"1,141"	"5,907"	745	"3,768"	683	"7,159"	"4,416"	"2,363"	18	26	2	280	54	507	"4,208"		"6,512,016"	"5,330,866"	"719,751"	"13,340"	"181,107"	"1,812"	"143,200"	"121,940"	"351,842"	"5,176,328"		110	83	328	135	14	110	196	44	144	81
0400000US44	44	Rhode Island	"3,779"	"1,983"	"1,132"	27	46	0	560	31	910	"1,683"		"1,052,567"	"856,869"	"60,189"	"6,058"	"30,457"	554	"63,653"	"34,787"	"130,655"	"803,685"		359	231	"1,881"	446	151	0	880	89	696	209	"3,565"	"1,842"	"1,086"	23	44	0	543	27	883	"1,548"		"508,400"	"412,286"	"30,162"	"2,981"	"14,286"	285	"31,458"	"16,942"	"64,518"	"386,234"		701	447	"3,601"	772	308	0	"1,726"	159	"1,369"	401	214	141	46	4	2	0	17	4	27	135		"544,167"	"444,583"	"30,027"	"3,077"	"16,171"	269	"32,195"	"17,845"	"66,137"	"417,451"		39	32	153	130	12	0	53	22	41	32
0400000US45	45	South Carolina	"41,146"	"14,084"	"25,421"	204	90	18	"1,066"	263	"2,830"	"12,675"		"4,625,364"	"3,060,000"	"1,290,684"	"19,524"	"59,051"	"2,706"	"113,464"	"79,935"	"235,682"	"2,962,740"		890	460	"1,970"	"1,045"	152	665	940	329	"1,201"	428	"38,306"	"12,551"	"24,156"	193	83	17	"1,047"	259	"2,770"	"11,178"		"2,250,101"	"1,501,146"	"605,351"	"9,944"	"27,504"	"1,462"	"65,614"	"39,080"	"131,320"	"1,448,571"		"1,702"	836	"3,990"	"1,941"	302	"1,163"	"1,596"	663	"2,109"	772	"2,840"	"1,533"	"1,265"	11	7	1	19	4	60	"1,497"		"2,375,263"	"1,558,854"	"685,333"	"9,580"	"31,547"	"1,244"	"47,850"	"40,855"	"104,362"	"1,514,169"		120	98	185	115	22	80	40	10	57	99
0400000US46	46	South Dakota	"6,312"	"3,700"	475	"1,846"	33	7	128	123	381	"3,493"		"814,180"	"699,392"	"10,207"	"71,817"	"7,610"	394	"7,477"	"17,283"	"22,119"	"689,502"		775	529	"4,654"	"2,570"	434	"1,777"	"1,712"	712	"1,723"	507	"5,569"	"3,340"	454	"1,501"	32	7	122	113	364	"3,141"		"407,381"	"349,146"	"6,174"	"35,363"	"3,602"	198	"4,334"	"8,564"	"11,969"	"343,946"		"1,367"	957	"7,353"	"4,245"	888	"3,535"	"2,815"	"1,319"	"3,041"	913	743	360	21	345	1	0	6	10	17	352		"406,799"	"350,246"	"4,033"	"36,454"	"4,008"	196	"3,143"	"8,719"	"10,150"	"345,556"		183	103	521	946	25	0	191	115	167	102
0400000US47	47	Tennessee	"46,813"	"25,040"	"20,618"	133	103	5	625	289	"1,723"	"24,108"		"6,346,105"	"4,921,948"	"1,057,315"	"19,994"	"91,242"	"3,642"	"141,955"	"110,009"	"290,059"	"4,800,782"		738	509	"1,950"	665	113	137	440	263	594	502	"41,378"	"21,097"	"19,200"	113	92	4	605	267	"1,647"	"20,210"		"3,093,504"	"2,406,227"	"497,856"	"10,297"	"42,890"	"1,896"	"80,348"	"53,990"	"158,297"	"2,342,248"		"1,338"	877	"3,857"	"1,097"	215	211	753	495	"1,040"	863	"5,435"	"3,943"	"1,418"	20	11	1	20	22	76	"3,898"		"3,252,601"	"2,515,721"	"559,459"	"9,697"	"48,352"	"1,746"	"61,607"	"56,019"	"131,762"	"2,458,534"		167	157	253	206	23	57	32	39	58	159
0400000US48	48	Texas	"266,201"	"148,633"	"84,661"	996	"1,658"	70	"28,307"	"1,876"	"91,517"	"87,194"		"25,145,561"	"17,701,552"	"2,979,598"	"170,972"	"964,596"	"21,656"	"2,628,186"	"679,001"	"9,460,921"	"11,397,345"		"1,059"	840	"2,841"	583	172	323	"1,077"	276	967	765	"240,227"	"131,990"	"77,251"	815	"1,507"	63	"26,931"	"1,670"	"84,821"	"75,751"		"12,472,280"	"8,762,857"	"1,438,179"	"86,734"	"468,770"	"10,855"	"1,366,180"	"338,705"	"4,763,753"	"5,632,646"		"1,926"	"1,506"	"5,371"	940	321	580	"1,971"	493	"1,781"	"1,345"	"25,974"	"16,643"	"7,410"	181	151	7	"1,376"	206	"6,696"	"11,443"		"12,673,281"	"8,938,695"	"1,541,419"	"84,238"	"495,826"	"10,801"	"1,262,006"	"340,296"	"4,697,168"	"5,764,699"		205	186	481	215	30	65	109	61	143	199
0400000US49	49	Utah	"12,636"	"9,947"	793	487	80	126	937	266	"2,973"	"8,141"		"2,763,885"	"2,379,560"	"29,287"	"32,927"	"55,285"	"24,554"	"166,754"	"75,518"	"358,340"	"2,221,719"		457	418	"2,708"	"1,479"	145	513	562	352	830	366	"10,942"	"8,515"	737	425	75	110	855	225	"2,640"	"6,938"		"1,388,317"	"1,190,847"	"16,871"	"16,322"	"25,671"	"12,805"	"87,568"	"38,233"	"185,039"	"1,110,819"		788	715	"4,368"	"2,604"	292	859	976	588	"1,427"	625	"1,694"	"1,432"	56	62	5	16	82	41	333	"1,203"		"1,375,568"	"1,188,713"	"12,416"	"16,605"	"29,614"	"11,749"	"79,186"	"37,285"	"173,301"	"1,110,900"		123	120	451	373	17	136	104	110	192	108
0400000US50	50	Vermont	"1,590"	"1,347"	138	29	5	0	13	58	82	"1,300"		"625,741"	"596,292"	"6,277"	"2,207"	"7,947"	160	"2,105"	"10,753"	"9,208"	"590,223"		254	226	"2,199"	"1,314"	63	0	618	539	891	220	"1,430"	"1,212"	124	27	2	0	13	52	73	"1,170"		"308,206"	"293,649"	"3,517"	"1,131"	"3,481"	81	"1,103"	"5,244"	"4,626"	"290,654"		464	413	"3,526"	"2,387"	57	0	"1,179"	992	"1,578"	403	160	135	14	2	3	0	0	6	9	130		"317,535"	"302,643"	"2,760"	"1,076"	"4,466"	79	"1,002"	"5,509"	"4,582"	"299,569"		50	45	507	186	67	0	0	109	196	43
0400000US51	51	Virginia	"65,190"	"26,203"	"37,484"	191	284	48	661	319	"3,040"	"24,140"		"8,001,024"	"5,486,852"	"1,551,399"	"29,225"	"439,890"	"5,980"	"254,278"	"233,400"	"631,825"	"5,186,450"		815	478	"2,416"	654	65	803	260	137	481	465	"59,242"	"22,883"	"34,945"	182	262	45	629	296	"2,913"	"20,902"		"3,925,983"	"2,708,548"	"740,150"	"14,876"	"207,680"	"2,967"	"137,108"	"114,654"	"328,944"	"2,555,622"		"1,509"	845	"4,721"	"1,223"	126	"1,517"	459	258	886	818	"5,948"	"3,320"	"2,539"	9	22	3	32	23	127	"3,238"		"4,075,041"	"2,778,304"	"811,249"	"14,349"	"232,210"	"3,013"	"117,170"	"118,746"	"302,881"	"2,630,828"		146	119	313	63	9	100	27	19	42	123
0400000US53	53	Washington	"31,902"	"22,672"	"5,671"	"1,480"	519	250	695	615	"4,525"	"19,100"		"6,724,540"	"5,196,362"	"240,042"	"103,869"	"481,067"	"40,475"	"349,799"	"312,926"	"755,790"	"4,876,804"		474	436	"2,363"	"1,425"	108	618	199	197	599	392	"28,633"	"20,276"	"5,276"	"1,261"	444	238	608	530	"4,139"	"16,963"		"3,349,707"	"2,585,667"	"129,528"	"52,097"	"221,454"	"20,340"	"186,213"	"154,408"	"394,244"	"2,420,941"		855	784	"4,073"	"2,420"	200	"1,170"	327	343	"1,050"	701	"3,269"	"2,396"	395	219	75	12	87	85	386	"2,137"		"3,374,833"	"2,610,695"	"110,514"	"51,772"	"259,613"	"20,135"	"163,586"	"158,518"	"361,546"	"2,455,863"		97	92	357	423	29	60	53	54	107	87
0400000US54	54	West Virginia	"16,559"	"11,193"	"4,642"	97	47	14	389	177	"1,021"	"10,703"		"1,852,994"	"1,739,988"	"63,124"	"3,787"	"12,406"	428	"6,119"	"27,142"	"22,268"	"1,726,256"		894	643	"7,354"	"2,561"	379	"3,271"	"6,357"	652	"4,585"	620	"14,014"	"9,323"	"4,061"	85	36	12	356	141	897	"8,902"		"913,586"	"854,475"	"33,963"	"2,026"	"5,809"	223	"3,573"	"13,517"	"12,020"	"847,313"		"1,534"	"1,091"	"11,957"	"4,195"	620	"5,381"	"9,964"	"1,043"	"7,463"	"1,051"	"2,545"	"1,870"	581	12	11	2	33	36	124	"1,801"		"939,408"	"885,513"	"29,161"	"1,761"	"6,597"	205	"2,546"	"13,625"	"10,248"	"878,943"		271	211	"1,992"	681	167	976	"1,296"	264	"1,210"	205
0400000US55	55	Wisconsin	"37,850"	"21,077"	"14,407"	"1,428"	193	88	415	242	"2,072"	"19,604"		"5,686,986"	"4,902,067"	"359,148"	"54,526"	"129,234"	"1,827"	"135,867"	"104,317"	"336,056"	"4,738,411"		666	430	"4,011"	"2,619"	149	"4,817"	305	232	617	414	"34,667"	"18,959"	"13,604"	"1,232"	175	81	395	221	"1,978"	"17,551"		"2,822,400"	"2,430,332"	"176,501"	"27,212"	"62,869"	976	"73,083"	"51,427"	"176,131"	"2,345,687"		"1,228"	780	"7,708"	"4,527"	278	"8,299"	540	430	"1,123"	748	"3,183"	"2,118"	803	196	18	7	20	21	94	"2,053"		"2,864,586"	"2,471,735"	"182,647"	"27,314"	"66,365"	851	"62,784"	"52,890"	"159,925"	"2,392,724"		111	86	440	718	27	823	32	40	59	86
0400000US56	56	Wyoming	"3,556"	"2,901"	146	293	9	6	119	82	528	"2,561"		"563,626"	"511,279"	"4,748"	"13,336"	"4,426"	427	"17,049"	"12,361"	"50,231"	"483,874"		631	567	"3,075"	"2,197"	203	"1,405"	698	663	"1,051"	529	"3,063"	"2,493"	140	241	8	6	108	67	469	"2,192"		"287,437"	"260,000"	"2,866"	"6,696"	"1,924"	221	"9,486"	"6,244"	"26,434"	"245,987"		"1,066"	959	"4,885"	"3,599"	416	"2,715"	"1,139"	"1,073"	"1,774"	891	493	408	6	52	1	0	11	15	59	369		"276,189"	"251,279"	"1,882"	"6,640"	"2,502"	206	"7,563"	"6,117"	"23,797"	"237,887"		179	162	319	783	40	0	145	245	248	155
0400000US72	72	Puerto Rico	"12,965"	"8,875"	"2,824"	214	11	1	877	163	"12,657"	159		"3,725,789"	"2,825,100"	"461,498"	"19,839"	"6,831"	370	"289,905"	"122,246"	"3,688,455"	"26,946"		348	314	612	"1,079"	161	270	303	133	343	590	"12,513"	"8,564"	"2,694"	211	10	1	873	160	"12,242"	134		"1,785,171"	"1,338,889"	"231,794"	"9,776"	"3,079"	175	"142,022"	"59,436"	"1,765,971"	"13,676"		701	640	"1,162"	"2,158"	325	571	615	269	693	980	452	311	130	3	1	0	4	3	415	25		"1,940,618"	"1,486,211"	"229,704"	"10,063"	"3,752"	195	"147,883"	"62,810"	"1,922,484"	"13,270"		23	21	57	30	27	0	3	5	22	188
Source			"Sum of Census 2010 Summary File 1, Table PCT22, Columns 4 and 14"	"Sum of Census 2010 Summary File 1, Table PCT22A, Columns 4 and 14"	"Sum of Census 2010 Summary File 1, Table PCT22B, Columns 4 and 14"	"Sum of Census 2010 Summary File 1, Table PCT22C, Columns 4 and 14"	"Sum of Census 2010 Summary File 1, Table PCT22D, Columns 4 and 14"	"Sum of Census 2010 Summary File 1, Table PCT22E, Columns 4 and 14"	"Sum of Census 2010 Summary File 1, Table PCT22F, Columns 4 and 14"	"Sum of Census 2010 Summary File 1, Table PCT22G, Columns 4 and 14"	"Sum of Census 2010 Summary File 1, Table PCT22H, Columns 4 and 14"	"Sum of Census 2010 Summary File 1, Table PCT22I, Columns 4 and 14"		"Census 2010, Summary File 1, Table P12, Column 1"	"Census 2010, Summary File 1, Table P12A, Column 1"	"Census 2010, Summary File 1, Table P12B, Column 1"	"Census 2010, Summary File 1, Table P12C, Column 1"	"Census 2010, Summary File 1, Table P12D, Column 1"	"Census 2010, Summary File 1, Table P12E, Column 1"	"Census 2010, Summary File 1, Table P12F, Column 1"	"Census 2010, Summary File 1, Table P12G, Column 1"	"Census 2010, Summary File 1, Table P12H, Column 1"	"Census 2010, Summary File 1, Table P12I, Column 1"		"Number incarcerated divided by total population of that same race/ethnicity times 100,000"	"Number incarcerated divided by total population of that same race/ethnicity times 100,000"	"Number incarcerated divided by total population of that same race/ethnicity times 100,000"	"Number incarcerated divided by total population of that same race/ethnicity times 100,000"	"Number incarcerated divided by total population of that same race/ethnicity times 100,000"	"Number incarcerated divided by total population of that same race/ethnicity times 100,000"	"Number incarcerated divided by total population of that same race/ethnicity times 100,000"	"Number incarcerated divided by total population of that same race/ethnicity times 100,000"	"Number incarcerated divided by total population of that same race/ethnicity times 100,000"	"Number incarcerated divided by total population of that same race/ethnicity times 100,000"																																																																
																																																																																																		
																																																																																																		
																																																																																																		
																																																																																																		
